,timestamp,track,satisfaction,pacing,location,week
10,6/24/2016 9:54:45,Apps,4,3,SF,1
11,6/24/2016 11:37:05,Apps,4,3,SF,1
12,6/24/2016 11:40:59,Apps,4,3,SF,1
13,6/24/2016 11:46:04,Apps,4,3,SF,1
14,6/24/2016 13:07:03,Apps,4,3,SF,1
15,6/24/2016 13:11:15,Apps,4,3,SF,1
16,6/24/2016 13:20:57,Apps,4,3,SF,1
17,6/24/2016 13:27:16,Apps,4,3,SF,1
18,6/24/2016 13:33:49,Apps,4,3,SF,1
19,6/24/2016 13:37:25,Apps,4,3,SF,1
20,6/24/2016 13:38:57,Apps,4,3,SF,1
21,6/23/2016 16:11:39,Apps,4,4,SF,1
22,6/24/2016 9:51:03,Apps,4,4,SF,1
23,6/24/2016 13:58:11,Apps,4,4,SF,1
24,6/24/2016 14:07:33,Apps,4,4,SF,1
25,6/24/2016 15:34:30,Apps,4,4,SF,1
26,6/24/2016 13:16:51,Apps,4,5,SF,1
27,6/24/2016 14:05:35,Apps,4,5,SF,1
28,6/25/2016 20:09:34,Apps,4,2,SF,1
29,6/24/2016 13:32:30,Apps,5,2,SF,1
30,6/24/2016 14:05:44,Apps,5,2,SF,1
31,6/23/2016 13:17:43,Apps,5,3,SF,1
32,6/23/2016 14:44:06,Apps,5,3,SF,1
33,6/24/2016 9:49:15,Apps,5,3,SF,1
34,6/24/2016 9:49:18,Apps,5,3,SF,1
35,6/24/2016 9:50:06,Apps,5,3,SF,1
36,6/24/2016 9:50:19,Apps,5,3,SF,1
37,6/24/2016 11:34:57,Apps,5,3,SF,1
38,6/24/2016 13:05:10,Apps,5,3,SF,1
39,6/24/2016 13:07:59,Apps,5,3,SF,1
40,6/24/2016 13:09:46,Apps,5,3,SF,1
41,6/24/2016 13:18:32,Apps,5,3,SF,1
42,6/24/2016 13:27:04,Apps,5,3,SF,1
43,6/24/2016 13:27:52,Apps,5,3,SF,1
44,6/24/2016 13:38:21,Apps,5,3,SF,1
45,6/24/2016 13:38:29,Apps,5,3,SF,1
46,6/24/2016 14:01:31,Apps,5,3,SF,1
47,6/24/2016 15:38:31,Apps,5,3,SF,1
48,6/23/2016 13:19:41,Apps,5,4,SF,1
49,6/23/2016 13:19:58,Apps,5,4,SF,1
50,6/24/2016 9:50:59,Apps,5,4,SF,1
51,6/24/2016 9:51:08,Apps,5,4,SF,1
52,6/24/2016 11:05:49,Apps,5,4,SF,1
53,6/24/2016 13:34:12,Apps,5,4,SF,1
54,6/24/2016 15:38:21,Apps,5,4,SF,1
55,6/24/2016 16:23:30,Apps,5,4,SF,1
56,6/25/2016 19:10:35,Apps,5,3,SF,1
57,6/25/2016 21:41:09,Apps,5,3,SF,1
58,6/24/2016 13:34:08,Games,4,3,SF,1
59,6/24/2016 13:36:37,Games,4,3,SF,1
60,6/24/2016 13:39:47,Games,4,4,SF,1
61,6/24/2016 13:32:17,Games,5,3,SF,1
62,6/24/2016 13:34:38,Games,5,3,SF,1
63,6/24/2016 13:35:43,Games,5,3,SF,1
64,6/24/2016 13:36:49,Games,5,3,SF,1
65,6/24/2016 14:11:08,Games,5,3,SF,1
66,6/24/2016 13:35:31,Games,5,4,SF,1
67,6/24/2016 13:45:54,Games,5,4,SF,1
68,6/27/2016 15:01:42,Intro,3,3,SF,1
69,6/24/2016 11:41:34,Intro,4,3,SF,1
70,6/24/2016 11:47:36,Intro,4,3,SF,1
71,6/24/2016 13:36:03,Intro,4,3,SF,1
72,6/24/2016 13:42:02,Intro,4,3,SF,1
73,6/24/2016 13:45:04,Intro,4,3,SF,1
74,6/24/2016 13:47:15,Intro,4,3,SF,1
75,6/24/2016 11:42:30,Intro,4,4,SF,1
76,6/24/2016 12:58:35,Intro,4,4,SF,1
77,6/26/2016 22:45:58,Intro,4,4,SF,1
78,6/24/2016 11:41:47,Intro,5,2,SF,1
79,6/24/2016 11:41:42,Intro,5,3,SF,1
80,6/24/2016 11:53:29,Intro,5,3,SF,1
81,6/24/2016 13:33:35,Intro,5,3,SF,1
82,6/24/2016 13:56:06,Intro,5,3,SF,1
83,6/24/2016 16:19:53,Intro,5,3,SF,1
84,6/24/2016 11:53:20,Intro,5,4,SF,1
85,6/24/2016 14:21:25,Intro,5,4,SF,1
86,6/24/2016 13:20:34,Intro,5,5,SF,1
87,6/24/2016 13:41:56,Intro,5,5,SF,1
88,6/26/2016 23:32:51,Intro,5,3,SF,1
89,6/29/2016 22:39:27,VR,3,3,SF,1
90,6/24/2016 13:30:31,VR,5,3,SF,1
91,6/24/2016 14:41:17,VR,5,3,SF,1
92,6/24/2016 17:29:38,VR,5,3,SF,1
0,7/21/2016 21:57:59,,4,3,HK,5
1,7/21/2016 21:59:37,,5,3,HK,5
2,7/21/2016 22:01:53,,5,3,HK,5
0,6/30/2016 14:09:14,,4,2,LA,2
1,6/30/2016 22:50:08,,3,3,LA,2
2,7/1/2016 9:34:16,,4,4,LA,2
3,7/1/2016 10:42:17,,4,3,LA,2
4,7/1/2016 11:25:53,,4,3,LA,2
5,7/1/2016 11:57:11,,5,3,LA,2
6,7/1/2016 11:58:37,,5,3,LA,2
0,7/8/2016 7:36:11,,4,3,SG,3
1,7/8/2016 22:05:05,,5,3,SG,3
0,7/15/2016 6:28:26,Apps,5,3,NY,4
1,7/15/2016 6:29:53,Apps,5,3,NY,4
2,7/15/2016 6:30:09,Apps,4,3,NY,4
3,7/15/2016 6:30:24,Apps,4,3,NY,4
4,7/15/2016 6:31:29,Games,4,4,NY,4
5,7/15/2016 6:31:36,Intro,4,4,NY,4
6,7/15/2016 6:32:19,Apps,4,4,NY,4
7,7/15/2016 6:36:55,Apps,5,3,NY,4
8,7/15/2016 6:37:43,Apps,4,5,NY,4
9,7/15/2016 6:57:30,Apps,5,3,NY,4
10,7/15/2016 7:03:28,Apps,4,4,NY,4
11,7/15/2016 7:30:38,Games,4,4,NY,4
12,7/15/2016 7:37:15,Apps,5,3,NY,4
13,7/15/2016 7:47:54,Games,4,3,NY,4
14,7/15/2016 10:11:32,Apps,4,3,NY,4
15,7/15/2016 10:18:52,Apps,4,3,NY,4
0,6/24/2016 7:03:34,Games,3,5,NY,1
1,6/24/2016 7:10:22,Games,3,3,NY,1
2,6/24/2016 7:03:41,Apps,3,3,NY,1
3,6/24/2016 7:04:59,Intro,4,3,NY,1
4,6/24/2016 7:07:02,Intro,4,4,NY,1
5,6/24/2016 7:08:41,Intro,4,4,NY,1
6,6/24/2016 7:09:30,Intro,4,4,NY,1
7,6/24/2016 7:01:03,Games,4,4,NY,1
8,6/24/2016 7:02:43,Games,4,4,NY,1
9,6/24/2016 7:03:48,Games,4,3,NY,1
10,6/24/2016 7:06:04,Games,4,3,NY,1
11,6/24/2016 7:06:24,Games,4,4,NY,1
12,6/24/2016 7:01:19,Apps,4,4,NY,1
13,6/24/2016 7:01:29,Apps,4,4,NY,1
14,6/24/2016 7:02:20,Apps,4,4,NY,1
15,6/24/2016 7:03:24,Apps,4,3,NY,1
16,6/24/2016 7:03:25,Apps,4,4,NY,1
17,6/24/2016 7:03:58,Apps,4,2,NY,1
18,6/24/2016 7:06:59,Apps,4,3,NY,1
19,6/24/2016 7:07:06,Apps,4,4,NY,1
20,6/24/2016 7:08:37,Apps,4,4,NY,1
21,6/24/2016 7:08:51,Apps,4,3,NY,1
22,6/24/2016 7:01:55,Intro,5,3,NY,1
23,6/24/2016 7:03:41,Intro,5,3,NY,1
24,6/24/2016 7:06:21,Intro,5,4,NY,1
25,6/24/2016 7:07:00,Intro,5,4,NY,1
26,6/24/2016 7:04:34,Games,5,3,NY,1
27,6/24/2016 7:08:15,Games,5,3,NY,1
28,6/24/2016 7:12:49,Games,5,4,NY,1
29,6/24/2016 7:03:41,Apps,5,3,NY,1
30,6/24/2016 7:03:58,Apps,5,4,NY,1
31,6/24/2016 7:04:09,Apps,5,3,NY,1
32,6/24/2016 7:04:11,Apps,5,3,NY,1
33,6/24/2016 7:05:51,Apps,5,4,NY,1
34,6/24/2016 7:06:58,Apps,5,4,NY,1
35,6/24/2016 7:07:26,Apps,5,3,NY,1
36,6/24/2016 7:08:43,Apps,5,3,NY,1
37,6/24/2016 7:18:32,Apps,5,4,NY,1
38,6/24/2016 8:22:55,Apps,5,3,NY,1
0,7/15/2016 15:26:38,Apps,5,3,SF,4
1,7/15/2016 15:31:37,Apps,4,3,SF,4
2,7/15/2016 15:32:59,Apps,4,4,SF,4
3,7/15/2016 16:18:00,Apps,3,4,SF,4
4,7/15/2016 16:19:09,Apps,4,4,SF,4
5,7/15/2016 16:21:25,Apps,3,4,SF,4
6,7/15/2016 17:34:39,Apps,4,3,SF,4
7,7/15/2016 20:20:33,Apps,5,3,SF,4
8,7/15/2016 20:39:49,Apps,4,3,SF,4
9,7/16/2016 12:46:10,Apps,4,3,SF,4
10,7/17/2016 16:27:57,Apps,5,2,SF,4
11,7/15/2016 15:30:54,Games,4,3,SF,4
12,7/15/2016 15:54:54,Games,4,3,SF,4
13,7/15/2016 19:08:37,Games,5,4,SF,4
14,7/16/2016 9:18:45,Games,5,5,SF,4
15,7/17/2016 17:05:09,Games,5,3,SF,4
16,7/14/2016 14:05:15,Intro,5,4,SF,4
17,7/14/2016 14:06:20,Intro,3,4,SF,4
18,7/14/2016 15:04:21,Intro,4,4,SF,4
19,7/14/2016 15:47:33,Intro,3,5,SF,4
20,7/15/2016 15:15:37,Intro,4,4,SF,4
21,7/15/2016 16:03:37,Intro,4,3,SF,4
22,7/15/2016 16:05:04,Intro,3,3,SF,4
23,7/15/2016 16:20:07,Intro,4,3,SF,4
24,7/16/2016 13:12:50,Intro,5,3,SF,4
25,7/17/2016 21:45:33,Intro,4,4,SF,4
26,7/19/2016 11:46:56,Intro,5,3,SF,4
27,7/15/2016 17:02:43,VR,5,3,SF,4
28,7/16/2016 18:46:18,VR,4,3,SF,4
29,7/18/2016 8:27:48,VR,3,4,SF,4
30,7/18/2016 8:35:24,VR,3,4,SF,4
0,7/22/2016 1:30:17,,4,3,SG,5
1,7/22/2016 1:36:59,,4,3,SG,5
2,7/22/2016 1:42:08,,4,4,SG,5
3,7/22/2016 1:49:13,,4,3,SG,5
4,7/22/2016 1:50:35,,4,4,SG,5
5,7/22/2016 3:08:20,,4,3,SG,5
6,7/22/2016 19:26:57,,4,3,SG,5
7,7/22/2016 22:37:46,,3,3,SG,5
8,7/23/2016 18:59:21,,4,3,SG,5
9,7/23/2016 23:28:39,,4,3,SG,5
10,7/24/2016 11:16:24,,2,2,SG,5
0,6/23/2016 15:55:12,,3,4,LA,1
1,6/23/2016 16:14:04,,4,4,LA,1
2,6/24/2016 0:18:42,,4,4,LA,1
3,6/24/2016 6:59:42,,4,4,LA,1
4,6/24/2016 9:40:16,,4,5,LA,1
5,6/23/2016 22:07:29,,5,4,LA,1
6,6/24/2016 9:34:14,,5,3,LA,1
0,8/5/2016 11:22:50,Intro,3,2,LA,7
1,8/5/2016 11:23:13,Intro,5,3,LA,7
2,8/5/2016 11:24:20,Games,4,2,LA,7
3,8/5/2016 11:29:26,Intro,4,3,LA,7
4,8/5/2016 11:31:08,Games,4,3,LA,7
5,8/5/2016 11:57:53,Games,5,3,LA,7
6,8/5/2016 13:23:30,Intro,4,4,LA,7
7,8/5/2016 13:58:27,Games,5,3,LA,7
8,8/5/2016 14:00:14,Games,5,3,LA,7
0,,Apps,3,3,SF,5
1,,Apps,4,3,SF,5
2,,Apps,4,3,SF,5
3,,Apps,4,4,SF,5
4,,Apps,3,3,SF,5
5,,Apps,5,3,SF,5
6,,Apps,3,2,SF,5
7,,Apps,5,3,SF,5
8,,Apps,1,3,SF,5
9,,Apps,4,3,SF,5
10,,Apps,5,3,SF,5
11,,Apps,4,4,SF,5
12,,Apps,3,4,SF,5
13,,Games,4,3,SF,5
14,,Games,5,3,SF,5
15,,Games,1,5,SF,5
16,,Games,5,3,SF,5
17,,Games,4,3,SF,5
18,,Games,5,3,SF,5
19,,Intro,5,2,SF,5
20,,Intro,4,3,SF,5
21,,Intro,3,5,SF,5
22,,Intro,5,3,SF,5
23,,Intro,5,4,SF,5
24,,Intro,5,3,SF,5
25,,Intro,5,3,SF,5
26,,Intro,5,3,SF,5
27,,Intro,5,2,SF,5
28,,Intro,5,3,SF,5
29,,Intro,5,3,SF,5
30,,Intro,4,3,SF,5
31,,Intro,5,3,SF,5
32,,Intro,5,3,SF,5
33,,Intro,4,4,SF,5
34,,Intro,5,3,SF,5
35,,Intro,5,3,SF,5
36,,VR,5,4,SF,5
37,,VR,5,4,SF,5
38,,VR,4,4,SF,5
39,,VR,5,3,SF,5
40,,Intro,3,3,SF,5
41,,Intro,3,3,SF,5
0,7/15/2016 2:45:00,,4,3,SG,4
1,7/15/2016 2:45:11,,4,4,SG,4
2,7/15/2016 2:48:37,,3,3,SG,4
3,7/15/2016 2:53:18,,4,3,SG,4
4,7/15/2016 2:56:09,,3,4,SG,4
5,7/15/2016 4:37:33,,4,3,SG,4
6,7/15/2016 19:59:23,,4,3,SG,4
7,7/15/2016 20:46:14,,3,4,SG,4
8,7/17/2016 19:06:22,,4,3,SG,4
0,6/23/2016 22:24:53,,2,3,Singapore,1
1,6/27/2016 4:03:03,,2,3,Singapore,1
2,6/23/2016 22:13:04,,3,3,Singapore,1
3,6/23/2016 22:09:23,,4,4,Singapore,1
4,6/23/2016 22:11:39,,4,4,Singapore,1
5,6/23/2016 22:11:44,,4,4,Singapore,1
6,6/23/2016 22:13:25,,4,3,Singapore,1
7,6/23/2016 22:15:33,,4,3,Singapore,1
8,6/23/2016 22:41:02,,4,4,Singapore,1
9,6/23/2016 23:56:36,,4,3,Singapore,1
10,6/25/2016 22:17:48,,4,3,Singapore,1
11,6/23/2016 22:13:09,,5,5,Singapore,1
0,7/29/2016 6:54:22,Apps,2,2,NY,6
1,7/29/2016 6:55:40,Apps,4,3,NY,6
2,7/29/2016 7:26:56,Apps,4,4,NY,6
3,7/29/2016 9:46:08,Apps,5,3,NY,6
4,7/29/2016 11:17:08,Games,5,3,NY,6
5,7/29/2016 13:11:59,Intro,4,3,NY,6
6,7/29/2016 13:13:36,Apps,3,3,NY,6
7,7/29/2016 13:14:07,Apps,5,3,NY,6
8,7/29/2016 13:14:32,Games,3,3,NY,6
9,7/29/2016 13:15:14,Apps,4,3,NY,6
10,7/29/2016 13:17:10,Intro,5,4,NY,6
11,7/29/2016 13:17:26,Intro,4,3,NY,6
12,7/29/2016 13:17:34,Apps,5,3,NY,6
13,7/29/2016 13:17:36,Apps,2,1,NY,6
14,7/29/2016 13:17:47,Intro,4,3,NY,6
15,7/29/2016 13:17:56,Apps,4,3,NY,6
16,7/29/2016 13:19:10,Intro,5,3,NY,6
17,7/29/2016 13:19:53,Games,4,3,NY,6
18,7/29/2016 13:21:00,Apps,5,5,NY,6
19,8/5/2016 12:40:44,Games,4,3,NY,6
0,7/29/2016 13:46:28,Apps,4,3,SV,6
1,7/29/2016 13:52:16,Apps,5,3,SV,6
2,7/29/2016 16:10:41,Apps,5,4,SV,6
3,7/29/2016 15:10:27,Apps,4,3,SV,6
4,7/29/2016 14:18:21,Apps,3,3,SV,6
5,7/29/2016 15:25:45,Apps,3,3,SV,6
6,7/29/2016 16:41:48,Apps,4,3,SV,6
7,7/29/2016 15:26:20,Apps,5,3,SV,6
8,7/29/2016 13:20:33,Apps,2,2,SV,6
9,7/29/2016 13:24:45,Apps,4,3,SV,6
10,7/29/2016 13:47:43,Apps,3,3,SV,6
11,7/29/2016 15:31:26,Apps,5,3,SV,6
12,7/29/2016 15:28:06,Apps,5,2,SV,6
13,7/29/2016 13:44:38,Games,3,3,SV,6
14,7/29/2016 15:36:04,Games,4,3,SV,6
15,7/29/2016 13:26:06,Games,4,3,SV,6
16,7/29/2016 15:02:27,Games,5,3,SV,6
17,7/29/2016 15:15:48,Games,4,3,SV,6
18,7/29/2016 13:35:17,Games,4,4,SV,6
19,7/29/2016 13:27:19,Games,4,4,SV,6
20,7/29/2016 14:40:29,Games,3,4,SV,6
21,7/29/2016 15:06:33,Games,4,3,SV,6
22,7/29/2016 15:17:23,Games,4,4,SV,6
23,7/29/2016 13:23:48,Games,4,2,SV,6
24,7/29/2016 13:17:25,Intro,5,3,SV,6
25,7/29/2016 13:19:14,Intro,5,2,SV,6
26,7/29/2016 13:17:38,Intro,5,3,SV,6
27,7/29/2016 13:46:22,Intro,5,4,SV,6
28,7/29/2016 13:21:13,Intro,3,4,SV,6
29,7/29/2016 13:11:56,Intro,4,3,SV,6
30,7/29/2016 13:15:55,Intro,4,3,SV,6
31,7/29/2016 13:16:10,Intro,4,3,SV,6
32,7/29/2016 13:19:58,Intro,4,3,SV,6
33,7/29/2016 13:17:35,Intro,5,3,SV,6
34,7/29/2016 13:24:51,Intro,4,2,SV,6
0,6/24/2016 13:32:01,Games,2,4,SV,1
1,6/24/2016 13:48:09,Apps,3,4,SV,1
2,6/24/2016 13:49:23,Apps,3,3,SV,1
3,6/24/2016 13:53:25,Apps,3,5,SV,1
4,6/24/2016 13:55:19,Apps,3,3,SV,1
5,6/24/2016 13:41:53,Games,3,3,SV,1
6,6/24/2016 13:46:23,Apps,4,4,SV,1
7,6/24/2016 13:46:42,Apps,4,3,SV,1
8,6/24/2016 13:47:24,Apps,4,3,SV,1
9,6/24/2016 13:47:25,Apps,4,4,SV,1
10,6/24/2016 13:47:36,Apps,4,3,SV,1
11,6/24/2016 13:48:00,Apps,4,4,SV,1
12,6/24/2016 13:48:29,Apps,4,4,SV,1
13,6/24/2016 13:48:48,Apps,4,3,SV,1
14,6/24/2016 13:49:35,Apps,4,4,SV,1
15,6/24/2016 13:50:37,Apps,4,3,SV,1
16,6/24/2016 13:51:11,Apps,4,4,SV,1
17,6/24/2016 13:51:13,Apps,4,4,SV,1
18,6/24/2016 13:52:06,Apps,4,3,SV,1
19,6/24/2016 13:52:21,Apps,4,3,SV,1
20,6/24/2016 13:52:50,Apps,4,5,SV,1
21,6/24/2016 13:53:03,Apps,4,3,SV,1
22,6/24/2016 13:55:00,Apps,4,3,SV,1
23,6/24/2016 13:59:24,Apps,4,3,SV,1
24,6/24/2016 13:28:35,Games,4,4,SV,1
25,6/24/2016 13:31:45,Games,4,4,SV,1
26,6/24/2016 13:32:49,Games,4,4,SV,1
27,6/24/2016 13:34:57,Games,4,3,SV,1
28,6/24/2016 13:39:47,Games,4,4,SV,1
29,6/24/2016 13:45:39,Games,4,3,SV,1
30,6/24/2016 14:10:46,Games,4,4,SV,1
31,6/24/2016 14:12:14,Games,4,3,SV,1
32,6/24/2016 14:12:35,Games,4,4,SV,1
33,6/24/2016 13:44:44,Intro,4,4,SV,1
34,6/24/2016 13:45:54,Intro,4,3,SV,1
35,6/24/2016 13:49:54,Intro,4,4,SV,1
36,6/24/2016 13:50:04,Intro,4,3,SV,1
37,6/24/2016 13:50:19,Intro,4,4,SV,1
38,6/24/2016 13:51:46,Intro,4,3,SV,1
39,6/24/2016 13:53:22,Intro,4,3,SV,1
40,6/24/2016 13:55:06,Intro,4,3,SV,1
41,6/24/2016 13:47:09,Apps,5,3,SV,1
42,6/24/2016 13:47:20,Apps,5,3,SV,1
43,6/24/2016 13:47:25,Apps,5,3,SV,1
44,6/24/2016 13:49:23,Apps,5,3,SV,1
45,6/24/2016 13:50:25,Apps,5,3,SV,1
46,6/24/2016 13:50:34,Apps,5,3,SV,1
47,6/24/2016 13:50:54,Apps,5,4,SV,1
48,6/24/2016 13:51:20,Apps,5,4,SV,1
49,6/24/2016 13:53:34,Apps,5,3,SV,1
50,6/24/2016 13:54:13,Apps,5,4,SV,1
51,6/24/2016 13:54:38,Apps,5,4,SV,1
52,6/24/2016 13:30:55,Games,5,4,SV,1
53,6/24/2016 13:33:00,Games,5,2,SV,1
54,6/24/2016 13:34:13,Games,5,3,SV,1
55,6/24/2016 14:05:25,Games,5,4,SV,1
56,6/24/2016 13:44:05,Intro,5,3,SV,1
57,6/24/2016 13:45:50,Intro,5,2,SV,1
58,6/24/2016 13:47:01,Intro,5,3,SV,1
59,6/24/2016 13:49:01,Intro,5,3,SV,1
60,6/24/2016 13:49:44,Intro,5,3,SV,1
61,6/24/2016 13:50:23,Intro,5,3,SV,1
0,7/31/2016 8:43:57,Games,5,3,LA,6
1,7/31/2016 11:28:09,Intro,5,3,LA,6
2,7/31/2016 13:22:31,Games,3,1,LA,6
3,8/1/2016 1:39:51,Games,1,3,LA,6
4,8/1/2016 9:40:14,Intro,5,3,LA,6
5,8/1/2016 9:40:14,Intro,5,3,LA,6
6,8/1/2016 10:03:22,Games,5,3,LA,6
7,8/1/2016 10:04:06,Games,4,3,LA,6
8,8/1/2016 10:06:45,Intro,4,4,LA,6
9,8/1/2016 11:22:56,Games,4,4,LA,6
0,7/29/2016 15:17:19,Apps,4,3,SF,6
1,7/29/2016 16:21:52,Apps,3,4,SF,6
2,7/29/2016 16:22:54,Apps,2,3,SF,6
3,7/29/2016 16:54:46,Apps,4,3,SF,6
4,7/29/2016 22:40:39,Apps,3,4,SF,6
5,7/31/2016 23:10:54,Apps,5,3,SF,6
6,7/30/2016 11:06:02,Apps,1,3,SF,6
7,7/29/2016 15:23:30,Apps,3,3,SF,6
8,7/29/2016 15:29:56,Apps,5,3,SF,6
9,7/29/2016 15:34:35,Apps,4,3,SF,6
10,7/29/2016 15:25:23,Apps,5,3,SF,6
11,7/29/2016 15:17:52,Games,5,3,SF,6
12,7/29/2016 15:14:11,Games,5,3,SF,6
13,7/29/2016 15:13:01,Games,4,3,SF,6
14,7/29/2016 17:07:36,Games,5,4,SF,6
15,7/29/2016 15:50:15,Games,5,4,SF,6
16,7/29/2016 15:36:20,Games,3,4,SF,6
17,7/29/2016 18:46:09,Intro,5,3,SF,6
18,7/29/2016 16:09:44,Intro,5,3,SF,6
19,7/29/2016 15:00:35,Intro,3,4,SF,6
20,7/29/2016 15:02:01,Intro,5,3,SF,6
21,7/29/2016 15:09:17,Intro,5,3,SF,6
22,7/30/2016 9:00:15,VR,4,3,SF,6
23,7/29/2016 21:45:54,VR,4,4,SF,6
24,7/30/2016 13:09:48,VR,4,3,SF,6
